sale_id,sale_date,customer_id,car_id,quantity,sale_price,total_amount,salesperson
S00344,2025-05-31,CU1578,C0087,2,81092.0,162184.0,Gary Green
S00345,2022-12-18,CU0363,C0217,2,50697.0,101394.0,Julian Jackson
S00346,2024-04-08,CU0481,C0483,1,17311.0,17311.0,Joseph Morales
S00347,2022-12-24,CU0517,C0288,1,65602.0,65602.0,Lisa Rangel
S00348,2025-03-21,CU0904,C0476,3,33197.0,99591.0,Mary Elliott
S00349,2025-03-28,CU0027,C0136,2,61335.0,122670.0,Heather Woods
S00350,2024-02-22,CU1127,C0280,2,42245.0,84490.0,Mary Finley
S00351,2024-09-01,CU0023,C0186,3,39936.0,119808.0,Emma Fuentes
S00352,2025-05-04,CU1021,C0129,1,47076.0,47076.0,Michael Norman
S00353,2025-10-09,CU1149,C0006,3,66899.0,200697.0,Jason Hall
S00354,2025-04-11,CU0616,C0302,3,78508.0,235524.0,Alexander Davis II
S00355,2025-10-23,CU0110,C0163,3,57981.0,173943.0,Mary Rich
S00356,2024-01-14,CU1168,C0423,3,53389.0,160167.0,Joseph Wood
S00357,2025-01-04,CU1285,C0076,1,77347.0,77347.0,Gilbert Pacheco
S00358,2023-08-10,CU0187,C0308,3,43110.0,129330.0,Randy Jackson
S00359,2023-02-10,CU0260,C0221,2,87178.0,174356.0,John Kim
S00360,2024-02-13,CU0963,C0099,3,31410.0,94230.0,Dennis Gillespie
S00361,2023-12-11,CU0742,C0087,3,53536.0,160608.0,Aimee Butler
S00362,2023-10-05,CU0446,C0498,3,21063.0,63189.0,Jennifer Smith
S00363,2022-12-19,CU1971,C0416,1,76522.0,76522.0,Allison Cantu
S00364,2023-12-18,CU1251,C0299,3,19673.0,59019.0,Heather Crawford
S00365,2024-04-04,CU1008,C0260,3,18082.0,54246.0,Austin Jenkins
S00366,2025-03-01,CU1795,C0144,3,49488.0,148464.0,Michelle Harmon
S00367,2023-01-15,CU0968,C0053,3,16110.0,48330.0,Jordan Welch
S00368,2023-09-24,CU1704,C0160,3,61924.0,185772.0,Joseph Stephens
S00369,2023-07-17,CU0384,C0490,1,46254.0,46254.0,Kurt Thompson
S00370,2023-03-28,CU0838,C0224,2,85977.0,171954.0,Lisa Huynh
S00371,2023-07-20,CU1720,C0259,3,21390.0,64170.0,Renee Ware
S00372,2025-08-06,CU1975,C0326,3,80889.0,242667.0,Daniel Mercer
S00373,2024-11-03,CU0731,C0303,3,19141.0,57423.0,Clayton Webster
S00374,2023-08-02,CU0217,C0043,3,86651.0,259953.0,Felicia Chang
S00375,2024-10-05,CU0355,C0234,1,88818.0,88818.0,Alexander George
S00376,2023-10-19,CU0560,C0039,3,49612.0,148836.0,Joshua Lopez
S00377,2022-12-03,CU0638,C0389,1,23628.0,23628.0,Rhonda Howard
S00378,2022-11-04,CU0699,C0026,1,65149.0,65149.0,Dr. Karen Monroe
S00379,2024-04-18,CU1496,C0317,1,22856.0,22856.0,Lisa Rose
S00380,2023-10-20,CU1336,C0279,2,68275.0,136550.0,Jeremiah Mendez
S00381,2025-01-07,CU0998,C0342,3,39203.0,117609.0,Joshua Mejia
S00382,2023-03-18,CU0218,C0224,1,48804.0,48804.0,Donald Gonzales
S00383,2025-10-02,CU0523,C0314,2,36455.0,72910.0,Jesse Bishop
S00384,2024-08-08,CU1073,C0271,3,69835.0,209505.0,Terry Price
S00385,2023-12-07,CU0935,C0334,1,48670.0,48670.0,Vanessa Castro
S00386,2025-10-14,CU0597,C0106,3,54241.0,162723.0,Susan Pearson
S00387,2023-04-08,CU0227,C0015,1,56468.0,56468.0,Jeremy Hawkins
S00388,2025-07-09,CU1830,C0253,1,24774.0,24774.0,Ronald Singleton
S00389,2025-09-12,CU1059,C0042,3,36843.0,110529.0,Christopher Jones
S00390,2024-07-06,CU0972,C0294,1,73352.0,73352.0,Michelle Jones DDS
S00391,2024-11-13,CU1630,C0084,1,26675.0,26675.0,Nicholas Little
S00392,2025-04-15,CU1211,C0319,1,94913.0,94913.0,Nancy Wheeler
S00393,2024-06-11,CU0832,C0069,3,78757.0,236271.0,Grace Gomez
S00394,2023-07-20,CU1542,C0324,1,81199.0,81199.0,Kevin Baker
S00395,2023-03-04,CU0427,C0019,1,74061.0,74061.0,Christopher Tate
S00396,2025-01-22,CU0253,C0468,3,86118.0,258354.0,Clayton Conrad
S00397,2025-04-07,CU1673,C0190,2,42259.0,84518.0,Joyce Hall
S00398,2023-01-10,CU1933,C0100,2,89231.0,178462.0,Nicholas Trevino
S00399,2023-04-29,CU1952,C0236,2,36450.0,72900.0,Rachel Cook
S00400,2022-12-14,CU1819,C0118,2,34147.0,68294.0,Summer Irwin
S00401,2024-01-25,CU0304,C0196,3,41306.0,123918.0,Michael English
S00402,2025-05-04,CU1028,C0409,3,99356.0,298068.0,Ann Taylor
S00403,2023-03-26,CU0838,C0472,2,66007.0,132014.0,George Garcia
S00404,2024-01-04,CU1073,C0496,3,20771.0,62313.0,Sean Herrera
S00405,2024-10-31,CU0325,C0121,1,77163.0,77163.0,David Craig
S00406,2024-07-27,CU0346,C0160,1,53858.0,53858.0,David Moran
S00407,2023-07-24,CU0375,C0109,1,72079.0,72079.0,Dale Espinoza
S00408,2025-07-28,CU1391,C0395,3,56456.0,169368.0,Andrew Smith
S00409,2025-01-21,CU1346,C0345,3,36848.0,110544.0,Madison King
S00410,2025-06-14,CU0493,C0234,3,18576.0,55728.0,Lori Bailey
S00411,2025-02-09,CU1896,C0365,3,48380.0,145140.0,Laurie Hernandez
S00412,2024-02-09,CU1623,C0191,2,29246.0,58492.0,Julie Wilson
S00413,2025-05-20,CU1837,C0464,2,68348.0,136696.0,Edwin Garcia
S00414,2024-04-09,CU0590,C0155,2,81622.0,163244.0,David Reese
S00415,2023-02-21,CU0641,C0192,2,31218.0,62436.0,Brian Garcia
S00416,2025-01-27,CU1134,C0111,2,47781.0,95562.0,Hannah Vang
S00417,2023-03-12,CU1585,C0304,2,70393.0,140786.0,Daniel Mcclure
S00418,2023-01-15,CU0071,C0090,3,48554.0,145662.0,Kristen Marshall
S00419,2024-07-01,CU0552,C0248,2,30156.0,60312.0,Cody Boyd
S00420,2023-10-29,CU1380,C0321,1,31691.0,31691.0,Ashley Anderson
S00421,2023-09-24,CU0845,C0288,2,47066.0,94132.0,Mary Warner
S00422,2024-08-19,CU1600,C0134,3,27288.0,81864.0,Christopher Wright
S00423,2025-01-30,CU1766,C0279,2,25239.0,50478.0,Jamie Smith
S00424,2023-06-25,CU0911,C0142,1,95486.0,95486.0,Steven Cortez
S00425,2025-08-19,CU0845,C0292,1,64093.0,64093.0,Cindy Aguilar
S00426,2024-11-02,CU1625,C0332,2,34792.0,69584.0,Ryan Mason
S00427,2024-02-29,CU0997,C0247,1,79993.0,79993.0,Alicia Sullivan
S00428,2024-05-10,CU0433,C0382,1,43827.0,43827.0,Patricia Moss
S00429,2023-09-28,CU1509,C0232,3,97754.0,293262.0,Jonathan Burke
S00430,2023-03-18,CU0220,C0021,1,27597.0,27597.0,Ryan Warren
S00431,2024-06-18,CU0646,C0497,2,36455.0,72910.0,Christopher Woods
S00432,2025-04-10,CU1982,C0369,1,19588.0,19588.0,Rebecca Brandt
S00433,2024-08-31,CU0188,C0500,1,76447.0,76447.0,Jodi Greene
S00434,2023-03-20,CU0955,C0479,2,67591.0,135182.0,Jennifer Hubbard
S00435,2024-06-21,CU1590,C0040,1,24090.0,24090.0,Shelley Ford
S00436,2025-02-15,CU1885,C0123,2,98477.0,196954.0,Travis Lee
S00437,2024-03-19,CU0493,C0167,3,21163.0,63489.0,Stephanie Kim
S00438,2024-10-26,CU0219,C0190,1,50276.0,50276.0,Tara Wilson
S00439,2023-12-08,CU1305,C0093,2,85970.0,171940.0,Jacob Sullivan
S00440,2023-01-19,CU1543,C0423,3,85168.0,255504.0,Andrea Brooks
S00441,2023-08-15,CU0028,C0020,2,68142.0,136284.0,Michael Lewis
S00442,2025-10-06,CU1399,C0049,2,52528.0,105056.0,Melissa Schwartz
S00443,2023-06-09,CU0349,C0358,3,33007.0,99021.0,Ashley Williams
S00444,2023-08-24,CU1673,C0484,1,76456.0,76456.0,George Griffin
S00445,2023-03-08,CU0957,C0114,2,84886.0,169772.0,James King
S00446,2025-08-11,CU0386,C0161,2,71634.0,143268.0,Tiffany Turner
S00447,2024-04-15,CU1917,C0218,2,64409.0,128818.0,Jamie James
S00448,2024-11-19,CU1630,C0327,2,81474.0,162948.0,Marie Wells
S00449,2022-11-27,CU0954,C0053,3,58745.0,176235.0,Adam Jones
S00450,2025-07-05,CU1602,C0162,2,44552.0,89104.0,Kevin Harris
S00451,2024-01-24,CU0347,C0494,2,59251.0,118502.0,Justin Edwards
S00452,2025-01-09,CU1086,C0290,2,79848.0,159696.0,Rebecca Galvan
S00453,2024-10-01,CU0348,C0492,2,22974.0,45948.0,Stephen Shepherd
S00454,2024-11-14,CU1215,C0189,3,95687.0,287061.0,Sarah Castaneda
S00455,2025-03-30,CU0955,C0120,2,62796.0,125592.0,Nicole Hatfield
S00456,2025-07-25,CU1894,C0386,3,77475.0,232425.0,Hector Adams
S00457,2023-04-23,CU0833,C0417,2,47399.0,94798.0,Steven Brown
S00458,2023-01-16,CU1030,C0171,2,26996.0,53992.0,Jennifer Brooks
S00459,2023-02-02,CU0014,C0497,1,58123.0,58123.0,Lisa Thompson
S00460,2023-01-04,CU0356,C0029,1,30974.0,30974.0,Joshua Gomez
S00461,2025-01-23,CU1261,C0050,3,63170.0,189510.0,Rachel Coleman
S00462,2024-09-21,CU1831,C0172,2,75354.0,150708.0,Jennifer George
S00463,2024-02-20,CU0309,C0135,1,94838.0,94838.0,Sabrina Miller
S00464,2025-10-11,CU0710,C0485,3,85250.0,255750.0,Dale Craig
S00465,2023-03-21,CU1297,C0064,3,80831.0,242493.0,Phillip Carey
S00466,2023-02-03,CU1677,C0111,1,99050.0,99050.0,Jennifer Ibarra
S00467,2025-06-21,CU0278,C0176,2,94024.0,188048.0,Maria Reed
S00468,2024-11-23,CU0229,C0314,1,78438.0,78438.0,Stephanie Swanson
S00469,2023-07-25,CU0775,C0275,1,35923.0,35923.0,Bruce Lopez
S00470,2023-11-22,CU0178,C0263,2,78481.0,156962.0,Dana Mcgrath
S00471,2024-04-11,CU0773,C0417,2,68185.0,136370.0,Ashley Levine
S00472,2023-03-22,CU0292,C0192,1,21345.0,21345.0,Shari Neal
S00473,2023-07-07,CU0354,C0225,1,89174.0,89174.0,Daniel Nixon
S00474,2023-07-06,CU0225,C0328,1,70990.0,70990.0,Ricky Brown
S00475,2023-04-02,CU0697,C0463,2,29661.0,59322.0,Mrs. Julie Sosa
S00476,2022-11-13,CU1158,C0287,2,80525.0,161050.0,Laura Morales
S00477,2024-02-20,CU0183,C0247,1,91922.0,91922.0,Erika Martin
S00478,2024-04-13,CU0187,C0121,1,69412.0,69412.0,Kathleen Grant
S00479,2023-12-29,CU1888,C0338,1,53259.0,53259.0,Alexis Sanchez
S00480,2024-08-07,CU1584,C0452,1,91232.0,91232.0,George Rose
S00481,2025-02-04,CU1705,C0423,3,36198.0,108594.0,Mrs. Christine Thompson
S00482,2024-12-05,CU0730,C0083,3,38039.0,114117.0,Brian Hill
S00483,2023-03-16,CU0305,C0242,2,67242.0,134484.0,April Miller
S00484,2023-03-19,CU1113,C0478,3,77050.0,231150.0,Scott West
S00485,2025-06-21,CU0905,C0407,1,53095.0,53095.0,Alicia Garcia
S00486,2024-09-30,CU1011,C0029,3,54234.0,162702.0,Angela Colon
S00487,2025-03-11,CU1122,C0083,2,39452.0,78904.0,Jordan Hunt MD
S00488,2024-08-09,CU1499,C0413,1,51853.0,51853.0,Jennifer Wallace
S00489,2024-08-17,CU1769,C0123,3,42903.0,128709.0,Alicia Smith
S00490,2023-07-29,CU0526,C0329,2,88876.0,177752.0,Ryan Schwartz
S00491,2025-08-27,CU1882,C0391,3,37421.0,112263.0,Erica Johnson
S00492,2025-06-24,CU1597,C0085,1,86177.0,86177.0,Adam Cohen
S00493,2024-10-15,CU0334,C0359,3,79327.0,237981.0,Dr. Rachel Henderson
S00494,2023-10-30,CU1340,C0349,3,80281.0,240843.0,Kenneth Ruiz
S00495,2024-11-05,CU0895,C0491,1,83946.0,83946.0,Jason Wright
S00496,2023-08-15,CU0390,C0416,2,53638.0,107276.0,Richard Gibson
S00497,2023-02-13,CU1727,C0267,1,48784.0,48784.0,Michael Pena
S00498,2023-05-09,CU1540,C0305,3,43676.0,131028.0,Amber Foster
S00499,2024-04-08,CU1539,C0165,1,87459.0,87459.0,James Collins
S00500,2025-06-06,CU1696,C0029,2,88938.0,177876.0,Douglas Johnston
S00501,2024-10-06,CU0690,C0058,2,90161.0,180322.0,Amber Wood
S00502,2025-07-06,CU0279,C0224,1,83645.0,83645.0,Amber Ramirez
S00503,2025-03-20,CU1097,C0055,3,71841.0,215523.0,Bradley Fisher
S00504,2024-01-11,CU0205,C0383,2,60653.0,121306.0,Timothy Moon
S00505,2024-11-13,CU1258,C0044,2,49238.0,98476.0,Thomas Kirk
S00506,2023-12-11,CU0146,C0142,1,88185.0,88185.0,Laurie Lee
S00507,2023-03-18,CU0297,C0256,1,33726.0,33726.0,Steven Jackson
S00508,2025-02-16,CU0608,C0333,3,55121.0,165363.0,Zachary Flowers
S00509,2024-10-14,CU1328,C0398,2,98385.0,196770.0,Seth Hoover
S00510,2025-02-14,CU0577,C0237,2,42460.0,84920.0,Cory Ponce
S00511,2023-05-18,CU1646,C0241,1,97142.0,97142.0,Abigail Gomez
S00512,2024-04-15,CU1127,C0366,3,76107.0,228321.0,Michael Rowe
S00513,2023-06-02,CU1186,C0168,1,38297.0,38297.0,Tanner Hill
S00514,2022-12-22,CU0499,C0030,3,26495.0,79485.0,Samantha Murphy
S00515,2023-03-12,CU0816,C0096,3,36707.0,110121.0,William Martinez
S00516,2025-01-27,CU1809,C0293,1,87784.0,87784.0,Nicole Cole
S00517,2023-08-01,CU1562,C0174,2,60404.0,120808.0,Gloria Bryant
S00518,2025-09-24,CU1023,C0151,3,63740.0,191220.0,Anthony Strickland
S00519,2024-03-15,CU0860,C0468,1,21460.0,21460.0,Paige Bryant
S00520,2024-09-28,CU0597,C0192,2,48515.0,97030.0,Christopher King
S00521,2023-02-22,CU0793,C0362,1,64690.0,64690.0,Aaron Carroll
S00522,2024-01-26,CU0691,C0415,1,97632.0,97632.0,Jennifer Adams
S00523,2025-09-26,CU1116,C0073,3,52374.0,157122.0,Julie Gonzalez
S00524,2025-07-04,CU0825,C0070,3,86123.0,258369.0,Madison Cobb
S00525,2023-01-05,CU0448,C0227,1,86853.0,86853.0,April Holt
S00526,2022-11-20,CU0997,C0153,3,60875.0,182625.0,Corey Bailey
S00527,2023-10-20,CU0680,C0361,2,89709.0,179418.0,Veronica Klein
S00528,2023-12-15,CU0834,C0334,3,30840.0,92520.0,Chris Taylor
S00529,2025-04-10,CU0210,C0096,1,86138.0,86138.0,Anne Kennedy
S00530,2022-11-05,CU1385,C0287,2,51256.0,102512.0,Deborah Garcia
S00531,2023-03-17,CU1762,C0265,1,16142.0,16142.0,Katie Castaneda
S00532,2025-07-01,CU1129,C0436,3,17338.0,52014.0,Connie Dixon
S00533,2022-12-23,CU0462,C0343,1,72245.0,72245.0,Carrie Phillips
S00534,2025-07-05,CU0206,C0334,3,84385.0,253155.0,Edward King
S00535,2023-09-14,CU0609,C0247,1,18607.0,18607.0,Darren Rodriguez
S00536,2023-04-22,CU0420,C0045,3,48395.0,145185.0,Adam Jackson
S00537,2023-07-28,CU1417,C0359,2,43935.0,87870.0,Ray Kim
S00538,2024-08-09,CU1529,C0086,2,35479.0,70958.0,Wayne Mcclain
S00539,2023-06-17,CU0712,C0363,1,33666.0,33666.0,Rachel Baker
S00540,2023-01-25,CU0383,C0129,2,31170.0,62340.0,Michael Lewis
S00541,2025-10-29,CU1543,C0075,3,46507.0,139521.0,Crystal Archer
S00542,2024-06-11,CU1976,C0364,2,45081.0,90162.0,Destiny Warner
S00543,2025-03-26,CU0380,C0025,1,43298.0,43298.0,Kimberly Jones
S00544,2025-10-04,CU0342,C0275,1,34558.0,34558.0,Kelsey King
S00545,2023-04-28,CU0491,C0166,2,33626.0,67252.0,April Knox
S00546,2025-02-27,CU0275,C0229,1,94975.0,94975.0,Michael Davis
S00547,2025-03-01,CU1666,C0320,1,49571.0,49571.0,Raymond Curry
S00548,2023-06-27,CU0760,C0367,3,67518.0,202554.0,Kelli Garrett
S00549,2023-02-07,CU0266,C0448,1,51206.0,51206.0,Susan Ayers
S00550,2024-12-19,CU1335,C0418,3,29701.0,89103.0,Kimberly Salazar
S00551,2025-07-18,CU1861,C0373,1,26080.0,26080.0,Jason Black
S00552,2023-01-09,CU1052,C0019,2,61134.0,122268.0,Karen Owens
S00553,2023-03-13,CU1261,C0500,2,16342.0,32684.0,Jose Kirby
S00554,2023-07-31,CU0385,C0091,1,34558.0,34558.0,Robert Evans
S00555,2025-06-10,CU1341,C0340,3,91870.0,275610.0,Kristina Hayes
S00556,2023-03-01,CU1209,C0423,3,43938.0,131814.0,Raymond Contreras
S00557,2024-09-02,CU1076,C0229,3,96008.0,288024.0,Kendra Richardson
S00558,2024-05-02,CU1479,C0156,3,66972.0,200916.0,Shelby Leblanc
S00559,2024-04-19,CU0761,C0146,1,50675.0,50675.0,Sheila Roberts
S00560,2024-08-21,CU0939,C0264,1,56024.0,56024.0,Erica Lee
S00561,2023-01-07,CU1682,C0250,2,43966.0,87932.0,Sarah Stanley PhD
S00562,2024-05-07,CU0328,C0443,2,56320.0,112640.0,Frank Simpson
S00563,2024-04-04,CU1588,C0210,1,41879.0,41879.0,Steven Burton
S00564,2025-05-02,CU0055,C0265,3,29482.0,88446.0,David Mendez
S00565,2025-07-23,CU1767,C0360,2,47334.0,94668.0,Jamie Bell
S00566,2023-09-11,CU0542,C0009,1,46056.0,46056.0,Jason Ellis
S00567,2024-10-15,CU1060,C0118,2,23925.0,47850.0,Mikayla Deleon PhD
S00568,2024-10-02,CU1348,C0377,3,82077.0,246231.0,Tammy Boyle
S00569,2025-06-02,CU0475,C0198,3,70073.0,210219.0,Richard Lowe
S00570,2023-03-12,CU0755,C0248,2,76954.0,153908.0,Sean Cummings
S00571,2023-11-05,CU0133,C0454,1,44076.0,44076.0,Susan Hess
S00572,2023-03-01,CU1112,C0214,2,58879.0,117758.0,Tasha Henderson
S00573,2023-09-22,CU0532,C0146,3,33377.0,100131.0,David Norris
S00574,2023-12-29,CU1302,C0341,3,22599.0,67797.0,Samuel Mueller
S00575,2025-03-31,CU1440,C0158,2,59343.0,118686.0,Mary Jarvis
S00576,2022-12-17,CU1876,C0333,1,61934.0,61934.0,Richard Foster
S00577,2022-11-29,CU1003,C0422,3,24356.0,73068.0,Kristy Lynch
S00578,2025-03-19,CU0700,C0475,2,47703.0,95406.0,Zachary Holland
S00579,2024-01-18,CU1040,C0062,3,98628.0,295884.0,Nicholas Green
S00580,2024-04-17,CU0312,C0163,3,27330.0,81990.0,Michael Bennett
S00581,2025-08-15,CU1747,C0081,1,61226.0,61226.0,Jacob Horton
S00582,2025-08-19,CU0459,C0345,3,79073.0,237219.0,Robert Pham
S00583,2025-03-01,CU1828,C0202,2,70417.0,140834.0,Jasmine Vazquez
S00584,2022-11-11,CU1311,C0482,1,97309.0,97309.0,Sheila Smith
S00585,2024-12-24,CU0978,C0389,2,15525.0,31050.0,Dawn Conner
S00586,2023-04-09,CU0077,C0025,2,80385.0,160770.0,Richard Turner
S00587,2024-01-24,CU1942,C0019,1,50046.0,50046.0,Bruce Garcia
S00588,2024-04-02,CU0140,C0418,2,18844.0,37688.0,Theresa Ward
S00589,2022-11-26,CU0532,C0315,2,92353.0,184706.0,Tina Bolton
S00590,2022-11-13,CU1406,C0013,3,31021.0,93063.0,Karen Carney
S00591,2023-11-19,CU1662,C0093,2,22817.0,45634.0,Edward Flores
S00592,2023-10-26,CU0992,C0475,1,39019.0,39019.0,Christopher Rodriguez
S00593,2024-12-20,CU0786,C0323,3,41453.0,124359.0,Jordan Delgado
S00594,2023-07-17,CU1747,C0468,3,95025.0,285075.0,Brandon Benson
S00595,2025-05-30,CU0881,C0487,1,15176.0,15176.0,Jerry Rocha
S00596,2024-05-03,CU0481,C0293,3,92078.0,276234.0,Donald Lara
S00597,2025-03-10,CU0546,C0241,1,63312.0,63312.0,Brittany Jackson MD
S00598,2025-06-22,CU1591,C0239,3,46209.0,138627.0,Kimberly Smith
S00599,2024-09-30,CU1977,C0213,2,90454.0,180908.0,Patricia Anderson
S00600,2023-04-03,CU0089,C0472,2,99027.0,198054.0,Renee Conner
S00601,2024-06-01,CU1597,C0224,3,75205.0,225615.0,Kyle Thompson
S00602,2025-02-15,CU0564,C0392,2,46921.0,93842.0,Ronnie Holmes
S00603,2023-04-29,CU1711,C0216,3,23375.0,70125.0,Michelle Jacobs
S00604,2023-03-09,CU0500,C0163,3,90414.0,271242.0,Crystal Wilson
S00605,2024-04-29,CU0312,C0361,2,81841.0,163682.0,Nicholas Ponce
S00606,2024-09-15,CU0211,C0192,3,27424.0,82272.0,Daniel Barry
S00607,2022-12-01,CU0777,C0327,3,45863.0,137589.0,Robert Schroeder
S00608,2024-04-04,CU1715,C0164,1,83819.0,83819.0,Katherine Morgan
S00609,2025-10-11,CU0726,C0279,2,46979.0,93958.0,Deborah Kennedy
S00610,2023-05-18,CU1192,C0258,1,65255.0,65255.0,Daniel Parker
S00611,2024-12-25,CU1177,C0098,3,60217.0,180651.0,Alexandra Foster
S00612,2024-08-03,CU1144,C0289,3,47393.0,142179.0,Tara Johnson
S00613,2025-10-24,CU1297,C0169,3,16606.0,49818.0,Briana Hurst
S00614,2024-02-28,CU0986,C0149,2,75529.0,151058.0,Daniel Jones
S00615,2023-07-11,CU1160,C0439,3,79398.0,238194.0,Alex Mcintyre
S00616,2024-05-19,CU0940,C0457,1,27432.0,27432.0,Kristen Yu
S00617,2024-07-22,CU0818,C0426,1,33237.0,33237.0,Michael Hernandez
S00618,2023-02-03,CU0980,C0436,1,38878.0,38878.0,David Barron
S00619,2024-01-18,CU1204,C0210,2,36921.0,73842.0,Austin Wright
S00620,2025-05-19,CU1466,C0307,3,79103.0,237309.0,Cody Davis
S00621,2024-05-15,CU0207,C0234,1,45052.0,45052.0,Steven Simon
S00622,2024-07-02,CU1487,C0102,2,55835.0,111670.0,Greg Nelson
S00623,2023-09-02,CU1742,C0380,1,52317.0,52317.0,Melanie Johnson
S00624,2025-09-27,CU1554,C0246,2,35516.0,71032.0,Mr. Matthew Nguyen
S00625,2025-04-13,CU0669,C0400,3,85302.0,255906.0,Lisa Anderson
S00626,2025-09-14,CU0819,C0451,2,42322.0,84644.0,Steven Johnson
S00627,2025-03-11,CU1068,C0406,1,93197.0,93197.0,Kathryn Johnson
S00628,2024-05-14,CU0787,C0144,1,92487.0,92487.0,Kelly Walker
S00629,2023-11-14,CU0646,C0132,2,23710.0,47420.0,Melissa Riley
S00630,2023-02-03,CU1749,C0487,2,84907.0,169814.0,Carlos Miller
S00631,2022-11-16,CU1631,C0195,3,76213.0,228639.0,Mackenzie Cole
S00632,2025-09-25,CU1065,C0279,1,26719.0,26719.0,Daniel Villanueva
S00633,2025-09-12,CU1324,C0306,2,46726.0,93452.0,Paul Thompson
S00634,2025-07-05,CU1798,C0418,2,56021.0,112042.0,Thomas Williams
S00635,2023-08-03,CU0154,C0048,2,17079.0,34158.0,Victor Martin
S00636,2025-03-05,CU0475,C0022,1,48732.0,48732.0,Kelly Mckinney
S00637,2025-07-03,CU0279,C0364,2,81120.0,162240.0,Erica Espinoza
S00638,2025-02-09,CU0222,C0116,3,78617.0,235851.0,Jose Hughes
S00639,2023-12-15,CU0732,C0382,1,36921.0,36921.0,Cassandra Johnson
S00640,2023-06-03,CU1391,C0238,3,39226.0,117678.0,Nichole Smith
S00641,2024-06-22,CU0601,C0131,2,57255.0,114510.0,Kevin Anderson
S00642,2025-04-14,CU0530,C0304,2,96188.0,192376.0,Jonathan Gonzalez
S00643,2023-05-13,CU1753,C0041,1,89435.0,89435.0,Jill Nelson
S00644,2023-08-02,CU0320,C0208,2,34307.0,68614.0,Emily Duarte
S00645,2024-11-05,CU0244,C0105,2,94884.0,189768.0,Mr. David Tran
S00646,2024-07-15,CU0355,C0122,1,49523.0,49523.0,Tracy Patterson
S00647,2025-01-09,CU1326,C0134,3,33449.0,100347.0,Amy Pearson
S00648,2025-05-29,CU0230,C0363,2,80608.0,161216.0,Calvin White
S00649,2024-08-17,CU1021,C0279,2,50581.0,101162.0,Andrea Swanson
S00650,2023-05-10,CU0503,C0240,2,20713.0,41426.0,Rebecca Brewer
S00651,2024-08-03,CU1435,C0122,1,71622.0,71622.0,Ryan Smith
S00652,2025-08-20,CU1261,C0083,3,90046.0,270138.0,Amanda Bright
S00653,2024-06-09,CU1878,C0360,3,67213.0,201639.0,Christopher Rowe
S00654,2023-02-07,CU1782,C0402,3,16023.0,48069.0,Heather Smith
S00655,2024-04-05,CU1053,C0226,2,33614.0,67228.0,Charles Thompson
S00656,2023-06-18,CU1985,C0463,3,94386.0,283158.0,Kathryn Bailey
S00657,2025-01-30,CU0811,C0086,1,20163.0,20163.0,Theresa Adams
S00658,2024-11-23,CU0743,C0055,2,74608.0,149216.0,Robert Dyer
S00659,2023-09-12,CU0367,C0271,2,29397.0,58794.0,David Neal
S00660,2023-12-31,CU1637,C0132,1,78275.0,78275.0,Eric Hall
S00661,2025-05-29,CU0998,C0379,2,90388.0,180776.0,Rachel Jones
S00662,2022-12-01,CU1958,C0326,3,72803.0,218409.0,Megan Bullock
S00663,2024-02-28,CU1136,C0192,1,61277.0,61277.0,Emily Stanley
S00664,2023-12-20,CU0507,C0332,2,89611.0,179222.0,Robert Lutz
S00665,2025-06-18,CU0035,C0478,2,84126.0,168252.0,Eugene Hernandez
S00666,2023-08-03,CU1720,C0174,2,99282.0,198564.0,Michael Carter
S00667,2025-06-16,CU1798,C0468,2,38856.0,77712.0,Michael Coleman
S00668,2025-03-03,CU0965,C0095,2,71678.0,143356.0,Maria Ashley
S00669,2022-12-26,CU0701,C0212,1,76345.0,76345.0,Nicole Herring
S00670,2025-04-14,CU0119,C0021,2,61326.0,122652.0,Joseph George
S00671,2025-05-08,CU1547,C0020,2,39284.0,78568.0,Jeffrey Allen
S00672,2024-06-03,CU0396,C0441,2,40158.0,80316.0,Andre Baker
S00673,2025-04-07,CU1422,C0190,3,53987.0,161961.0,Alex Young
S00674,2025-05-22,CU0624,C0354,3,57759.0,173277.0,Susan Chase
S00675,2023-01-08,CU0618,C0053,1,28986.0,28986.0,Joseph Hall
S00676,2023-03-23,CU0991,C0290,1,57348.0,57348.0,Martin Flores
S00677,2023-10-03,CU1691,C0202,1,51427.0,51427.0,Jeffrey Mcguire
S00678,2024-01-23,CU1294,C0375,3,23318.0,69954.0,Christopher Savage
S00679,2024-03-17,CU1004,C0038,2,19385.0,38770.0,Samantha Moss
S00680,2024-01-08,CU1743,C0264,1,65395.0,65395.0,Robert Hall
S00681,2023-06-29,CU1829,C0281,3,77287.0,231861.0,Jacob Beltran
S00682,2024-06-07,CU0901,C0386,1,15051.0,15051.0,Daniel Nguyen MD
S00683,2025-03-02,CU1738,C0003,3,61189.0,183567.0,Frank Gomez
S00684,2023-10-13,CU0414,C0008,3,74052.0,222156.0,Stacy Shelton
S00685,2025-04-02,CU0376,C0057,2,74549.0,149098.0,Katherine Davis
S00686,2023-11-16,CU1781,C0034,2,20189.0,40378.0,Leslie Juarez
S00687,2024-05-17,CU0578,C0174,3,39845.0,119535.0,Danielle Jimenez
S00688,2024-04-13,CU0421,C0159,3,52219.0,156657.0,Brandy Hardin
S00689,2023-12-09,CU1701,C0085,2,69144.0,138288.0,Yvette Cross
